,N,M,Number of Threads,Number of Active Cores,Network,Layer,Total Cycles,Energy,Tiling
90,256.0,32.0,2,16,RESNET-50,conv4_4_b,10124,283034.447611904,8
91,256.0,64.0,1,16,RESNET-50,conv4_4_c,10716,406809.55809587205,8
92,64.0,32.0,8,16,RESNET-50,conv4_5_a,6914,221402.888824832,16
93,256.0,32.0,2,16,RESNET-50,conv4_5_b,10124,283034.447611904,8
94,256.0,64.0,1,16,RESNET-50,conv4_5_c,10716,406809.55809587205,8
95,64.0,32.0,8,16,RESNET-50,conv4_6_a,6914,221402.888824832,16
96,256.0,32.0,2,16,RESNET-50,conv4_6_b,10124,283034.447611904,8
97,256.0,64.0,1,16,RESNET-50,conv4_6_c,10716,406809.55809587205,8
98,128.0,32.0,4,16,RESNET-50,conv5_1_a,4761,222143.618154496,2048
99,256.0,64.0,1,16,RESNET-50,conv5_1_b,14534,592557.375029248,8
100,256.0,64.0,1,16,RESNET-50,conv5_1_c,10484,409206.868691968,4
101,128.0,64.0,2,16,RESNET-50,conv5_2_a,7781,345282.244141056,128
102,256.0,64.0,1,16,RESNET-50,conv5_2_b,14534,592557.375029248,8
103,256.0,64.0,1,16,RESNET-50,conv5_2_c,10484,409206.868691968,4
104,128.0,64.0,2,16,RESNET-50,conv5_3_a,7781,345282.244141056,128
105,256.0,64.0,1,16,RESNET-50,conv5_3_b,14534,592557.375029248,8
106,256.0,64.0,1,16,RESNET-50,conv5_3_c,10484,409206.868691968,4
107,32.0,32.0,16,16,Tiny-YOLO,conv0,125599,4677040.747702464,26
108,256.0,64.0,1,16,Tiny-YOLO,conv1,64328,2462141.1835672325,26
109,512.0,32.0,1,16,Tiny-YOLO,conv2,32222,1242394.318336384,26
110,128.0,128.0,1,16,Tiny-YOLO,conv3,16428,661554.2452866562,13
111,128.0,128.0,1,16,Tiny-YOLO,conv4,14071,401829.331785728,52
112,256.0,64.0,1,16,Tiny-YOLO,conv5,16108,321860.112892672,8
113,512.0,32.0,1,16,Tiny-YOLO,conv6,49648,1000943.179693568,32
114,512.0,32.0,1,16,Tiny-YOLO,conv7,98642,2001886.359387136,64
115,256.0,64.0,1,16,Tiny-YOLO,conv8,3139,71011.85042837002,4
116,256.0,64.0,1,16,SSD-ResNet-34,conv1,75273,2833269.01296681,25
117,128.0,64.0,2,16,SSD-ResNet-34,conv2_1_a,21517,875680.5309952,10
118,128.0,64.0,2,16,SSD-ResNet-34,conv2_1_b,21517,875680.5309952,10
119,128.0,64.0,2,16,SSD-ResNet-34,conv2_2_a,21517,875680.5309952,10
120,128.0,64.0,2,16,SSD-ResNet-34,conv2_2_b,21517,875680.5309952,10
121,128.0,128.0,1,16,SSD-ResNet-34,conv3_1_a,12173,484393.47094400006,10
122,128.0,128.0,1,16,SSD-ResNet-34,conv3_1_b,15544,573552.9067110401,40
123,128.0,128.0,1,16,SSD-ResNet-34,conv3_2_a,15544,573552.9067110401,40
124,128.0,128.0,1,16,SSD-ResNet-34,conv3_2_b,15544,573552.9067110401,40
125,128.0,128.0,1,16,SSD-ResNet-34,conv3_3_a,15544,573552.9067110401,40
126,128.0,128.0,1,16,SSD-ResNet-34,conv3_3_b,15544,573552.9067110401,40
127,128.0,128.0,1,16,SSD-ResNet-34,conv3_4_a,15544,573552.9067110401,40
128,128.0,128.0,1,16,SSD-ResNet-34,conv3_4_b,15544,573552.9067110401,40
129,64.0,256.0,1,16,SSD-ResNet-34,fc6_a,30996,1078004.55784448,80
130,256.0,64.0,1,16,SSD-ResNet-34,fc6_b,33173,810359.936720384,8
131,256.0,64.0,1,16,SSD-ResNet-34,fc7,11763,460342.630285312,8
132,256.0,64.0,1,16,SSD-ResNet-34,conv6_1,5400,146378.651619328,4
133,128.0,32.0,4,16,SSD-ResNet-34,conv6_2,3498,137071.591819264,8
134,256.0,64.0,1,16,SSD-ResNet-34,conv7_1,622,19597.100472832,1
135,128.0,128.0,1,16,SSD-ResNet-34,conv7_2,724,23349.799697664,1
136,128.0,128.0,1,16,SSD-ResNet-34,conv8_1,161,5114.355180416,1
137,128.0,128.0,1,16,SSD-ResNet-34,conv8_2,518,18367.649092864,1
138,128.0,128.0,1,16,SSD-ResNet-34,conv9_1,88,2974.914571136,1
139,128.0,128.0,1,16,SSD-ResNet-34,conv9_2,426,16293.813711104,1
140,32.0,64.0,8,16,SSD-MobileNet-v1,conv1,38367,1448324.3136060962,4
141,32.0,32.0,16,16,SSD-MobileNet-v1,conv2-dw,92896,1670266.923892224,32
142,32.0,64.0,8,16,SSD-MobileNet-v1,conv3,77813,2876578.87514624,160
143,32.0,32.0,16,16,SSD-MobileNet-v1,conv4-dw,53632,1093932.355621888,64
144,64.0,128.0,2,16,SSD-MobileNet-v1,conv5,38947,1437625.20252416,40
145,32.0,32.0,16,16,SSD-MobileNet-v1,conv6-dw,93568,1688428.5262376962,128
146,128.0,128.0,1,16,SSD-MobileNet-v1,conv7,41281,1531005.4014976,10
147,32.0,32.0,16,16,SSD-MobileNet-v1,conv8-dw,27136,555844.191922176,128
148,128.0,128.0,1,16,SSD-MobileNet-v1,conv9,19634,729123.79117568,10
149,32.0,32.0,16,16,SSD-MobileNet-v1,conv10-dw,47360,863847.870984192,256
150,256.0,64.0,1,16,SSD-MobileNet-v1,conv11,20962,791433.06100736,20
151,32.0,32.0,16,16,SSD-MobileNet-v1,conv12-dw,13824,287333.325770752,256
152,256.0,64.0,1,16,SSD-MobileNet-v1,conv13,10458,396322.42102272005,10
153,256.0,64.0,1,16,SSD-MobileNet-v1,conv-fc6,32200,1368096.201522176,16
154,128.0,32.0,4,16,SSD-MobileNet-v1,conv-fc7,11641,481781.287124992,64
155,256.0,64.0,1,16,SSD-MobileNet-v1,conv14_1,4782,126564.425869312,16
156,256.0,64.0,1,16,SSD-MobileNet-v1,conv14_2,7337,290628.412035584,8
157,256.0,64.0,1,16,SSD-MobileNet-v1,conv15_1,682,22434.759939328,4
158,128.0,128.0,1,16,SSD-MobileNet-v1,conv15_2,1931,69005.767379456,2
159,256.0,64.0,1,16,SSD-MobileNet-v1,conv16_1,266,9506.267565824,2
160,128.0,128.0,1,16,SSD-MobileNet-v1,conv16_2,1777,66226.304490496,2
161,256.0,64.0,1,16,SSD-MobileNet-v1,conv17_1,113,4185.124137472,1
162,128.0,128.0,1,16,SSD-MobileNet-v1,conv17_2,426,16293.813711104,1
163,256.0,64.0,1,16,GNMT,gnmt-en-fc1,48224,1846287.153496064,16
164,256.0,64.0,1,16,GNMT,gnmt-en-fc2,96320,3689236.387627008,32
165,256.0,64.0,1,16,GNMT,gnmt-en-fc3,191168,7325394.079318017,64
166,256.0,64.0,1,16,GNMT,gnmt-en-fc4,191168,7325394.079318017,64
167,256.0,64.0,1,16,GNMT,gnmt-en-fc5,191168,7325394.079318017,64
168,256.0,64.0,1,16,GNMT,gnmt-en-fc6,191168,7325394.079318017,64
169,256.0,64.0,1,16,GNMT,gnmt-en-fc7,191168,7325394.079318017,64
170,256.0,64.0,1,16,GNMT,gnmt-en-fc8,191168,7325394.079318017,64
171,32.0,512.0,1,16,YOLOv3,conv1,94884,3618919.932163776,8
172,512.0,32.0,1,16,YOLOv3,conv2,58960,2279800.8544865283,16
173,64.0,32.0,8,16,YOLOv3,conv3_1_a,29302,1083917.409746944,2
174,512.0,32.0,1,16,YOLOv3,conv3_1_b,50177,1959517.060405248,16
175,128.0,128.0,1,16,YOLOv3,conv4,29887,1191406.643314176,4
176,128.0,64.0,2,16,YOLOv3,conv5_1_a,14691,545696.464011264,2
177,128.0,128.0,1,16,YOLOv3,conv5_1_b,25595,1035047.119941632,8
178,128.0,64.0,2,16,YOLOv3,conv5_2_a,14691,545696.464011264,2
179,128.0,128.0,1,16,YOLOv3,conv5_2_b,25595,1035047.119941632,8
180,128.0,128.0,1,16,YOLOv3,conv6,20587,752550.4396574721,64
181,256.0,64.0,1,16,YOLOv3,conv7_1_a,7507,282468.035559424,2
182,128.0,128.0,1,16,YOLOv3,conv7_1_b,20550,745294.783840256,512
183,256.0,64.0,1,16,YOLOv3,conv7_2_a,7507,282468.035559424,2
184,128.0,128.0,1,16,YOLOv3,conv7_2_b,20550,745294.783840256,512
185,256.0,64.0,1,16,YOLOv3,conv7_3_a,7507,282468.035559424,2
186,128.0,128.0,1,16,YOLOv3,conv7_3_b,20550,745294.783840256,512
187,256.0,64.0,1,16,YOLOv3,conv7_4_a,7507,282468.035559424,2
188,128.0,128.0,1,16,YOLOv3,conv7_4_b,20550,745294.783840256,512
189,256.0,64.0,1,16,YOLOv3,conv7_5_a,7507,282468.035559424,2
190,128.0,128.0,1,16,YOLOv3,conv7_5_b,20550,745294.783840256,512
191,256.0,64.0,1,16,YOLOv3,conv7_6_a,7507,282468.035559424,2
192,128.0,128.0,1,16,YOLOv3,conv7_6_b,20550,745294.783840256,512
193,256.0,64.0,1,16,YOLOv3,conv7_7_a,7507,282468.035559424,2
194,128.0,128.0,1,16,YOLOv3,conv7_7_b,20550,745294.783840256,512
195,256.0,64.0,1,16,YOLOv3,conv7_8_a,7507,282468.035559424,2
196,128.0,128.0,1,16,YOLOv3,conv7_8_b,20550,745294.783840256,512
197,256.0,64.0,1,16,YOLOv3,conv8,21547,611150.202371584,8
198,256.0,64.0,1,16,YOLOv3,conv9_1_a,6442,170865.039507456,8
199,256.0,64.0,1,16,YOLOv3,conv9_1_b,20453,571251.634960384,8
200,256.0,64.0,1,16,YOLOv3,conv9_2_a,6442,170865.039507456,8
201,256.0,64.0,1,16,YOLOv3,conv9_2_b,20453,571251.634960384,8
202,256.0,64.0,1,16,YOLOv3,conv9_3_a,6442,170865.039507456,8
203,256.0,64.0,1,16,YOLOv3,conv9_3_b,20453,571251.634960384,8
204,256.0,64.0,1,16,YOLOv3,conv9_4_a,6442,170865.039507456,8
205,256.0,64.0,1,16,YOLOv3,conv9_4_b,20453,571251.634960384,8
206,256.0,64.0,1,16,YOLOv3,conv9_5_a,6442,170865.039507456,8
207,256.0,64.0,1,16,YOLOv3,conv9_5_b,20453,571251.634960384,8
208,256.0,64.0,1,16,YOLOv3,conv9_6_a,6442,170865.039507456,8
209,256.0,64.0,1,16,YOLOv3,conv9_6_b,20453,571251.634960384,8
210,256.0,64.0,1,16,YOLOv3,conv9_7_a,6442,170865.039507456,8
211,256.0,64.0,1,16,YOLOv3,conv9_7_b,20453,571251.634960384,8
212,256.0,64.0,1,16,YOLOv3,conv9_8_a,6442,170865.039507456,8
213,256.0,64.0,1,16,YOLOv3,conv9_8_b,20453,571251.634960384,8
214,256.0,64.0,1,16,YOLOv3,conv10,30118,1243620.637244416,32
215,128.0,32.0,4,16,YOLOv3,conv11_1_a,4761,205332.753350656,128
216,256.0,64.0,1,16,YOLOv3,conv11_1_b,29577,1223906.050994176,8
217,128.0,32.0,4,16,YOLOv3,conv11_2_a,4761,205332.753350656,128
218,256.0,64.0,1,16,YOLOv3,conv11_2_b,29577,1223906.050994176,8
219,128.0,32.0,4,16,YOLOv3,conv11_3_a,4761,205332.753350656,128
220,256.0,64.0,1,16,YOLOv3,conv11_3_b,29577,1223906.050994176,8
221,128.0,32.0,4,16,YOLOv3,conv11_4_a,4761,205332.753350656,128
222,256.0,64.0,1,16,YOLOv3,conv11_4_b,29577,1223906.050994176,8
223,32.0,128.0,4,16,MobileNet-v1,conv1,18803,705789.6118552082,2
224,32.0,32.0,16,16,MobileNet-v1,conv2-dw,45632,822185.848978944,32
225,32.0,64.0,8,16,MobileNet-v1,conv3,38135,1404084.031156224,7
226,32.0,32.0,16,16,MobileNet-v1,conv4-dw,26432,539712.962925568,64
227,64.0,128.0,2,16,MobileNet-v1,conv5,19108,705394.9534740481,14
228,32.0,32.0,16,16,MobileNet-v1,conv6-dw,46208,835340.5722767361,128
229,128.0,128.0,1,16,MobileNet-v1,conv7,20275,752074.766655488,14
230,32.0,32.0,16,16,MobileNet-v1,conv8-dw,13440,276231.056050176,128
231,128.0,128.0,1,16,MobileNet-v1,conv9,9715,360955.221024768,14
232,32.0,32.0,16,16,MobileNet-v1,conv10-dw,23552,432297.014956032,256
233,128.0,128.0,1,16,MobileNet-v1,conv11,10459,396593.293631488,2
234,32.0,32.0,16,16,MobileNet-v1,conv12-dw,9216,187075.551055872,256
235,256.0,64.0,1,16,MobileNet-v1,conv13,5499,208515.968075776,8
236,32.0,32.0,16,16,MobileNet-v1,conv14-dw,15872,299047.916396544,512
237,256.0,64.0,1,16,MobileNet-v1,conv15,6511,254478.429847552,4
238,32.0,32.0,16,16,MobileNet-v1,conv16-dw,15872,299047.916396544,512
239,256.0,64.0,1,16,MobileNet-v1,conv17,6511,254478.429847552,4
240,32.0,32.0,16,16,MobileNet-v1,conv18-dw,15872,299047.916396544,512
241,256.0,64.0,1,16,MobileNet-v1,conv19,6511,254478.429847552,4
242,32.0,32.0,16,16,MobileNet-v1,conv20-dw,15872,299047.916396544,512
243,256.0,64.0,1,16,MobileNet-v1,conv21,6511,254478.429847552,4
244,32.0,32.0,16,16,MobileNet-v1,conv22-dw,15872,299047.916396544,512
245,256.0,64.0,1,16,MobileNet-v1,conv23,6511,254478.429847552,4
246,32.0,32.0,16,16,MobileNet-v1,conv24-dw,5120,102346.477051904,512
247,256.0,64.0,1,16,MobileNet-v1,conv25,6881,207159.028859904,32
248,32.0,32.0,16,16,MobileNet-v1,conv26-dw,9216,174651.679817728,1024
249,128.0,64.0,2,16,MobileNet-v1,conv27,8742,380043.385307136,16
250,256.0,64.0,1,16,MobileNet-v1,fc29,592,22549.60913316,4
251,128.0,128.0,1,16,AlexNet,conv1,14449,566628.054955758,21
252,512.0,32.0,1,16,AlexNet,pool1,7297,234560.991458688,42
253,256.0,32.0,2,16,AlexNet,conv2,32350,666437.60853888,8
254,256.0,32.0,2,16,AlexNet,pool2,10206,301321.572481024,8
255,256.0,32.0,2,16,AlexNet,conv3,13750,402695.893095936,12
256,512.0,32.0,1,16,AlexNet,conv4,17068,520974.149289984,84
257,256.0,32.0,2,16,AlexNet,conv5,13473,373173.016756736,8
